"Fromid","relationship_type","toid"
"26","Relate_To","13093"
"27","Announce","1047"
"27","Announce","1977"
"27","Announce","2465"
"27","Announce","6052"
"27","Announce","7209"
"27","Announce","9873"
"27","Control","7"
"27","Control","8"
"27","Control","11"
"27","Control","16"
"27","Control","17"
"27","Control","20"
"27","Control","27"
"27","Control","30"
"27","Control","48"
"27","Control","54"
"27","Control","77"
"27","Control","78"
"27","Control","94"
"27","Control","120"
"27","Control","202"
"27","Control","211"
"27","Control","262"
"27","Control","313"
"27","Control","365"
"27","Control","444"
"27","Control","456"
"27","Control","485"
"27","Control","505"
"27","Control","542"
"27","Control","679"
"27","Control","858"
"27","Control","897"
"27","Control","899"
"27","Control","983"
"27","Control","1008"
"27","Control","1047"
"27","Control","1074"
"27","Control","1244"
"27","Control","1322"
"27","Control","1358"
"27","Control","1493"
"27","Control","1579"
"27","Control","1596"
"27","Control","1692"
"27","Control","1745"
"27","Control","1801"
"27","Control","1998"
"27","Control","2090"
"27","Control","2266"
"27","Control","2267"
"27","Control","2334"
"27","Control","2605"
"27","Control","2641"
"27","Control","2644"
"27","Control","2695"
"27","Control","2920"
"27","Control","2965"
"27","Control","3006"
"27","Control","3195"
"27","Control","3358"
"27","Control","3360"
"27","Control","3605"
"27","Control","3814"
"27","Control","3853"
"27","Control","4405"
"27","Control","4613"
"27","Control","4619"
"27","Control","4932"
"27","Control","5131"
"27","Control","5256"
"27","Control","5301"
"27","Control","5419"
"27","Control","5763"
"27","Control","6119"
"27","Control","6244"
"27","Control","6350"
"27","Control","6376"
"27","Control","6871"
"27","Control","6893"
"27","Control","7377"
"27","Control","7387"
"27","Control","7496"
"27","Control","7693"
"27","Control","7778"
"27","Control","7800"
"27","Control","7892"
"27","Control","8193"
"27","Control","8256"
"27","Control","8529"
"27","Control","8560"
"27","Control","9218"
"27","Control","9873"
"27","Control","10005"
"27","Control","10132"
"27","Control","10178"
"27","Control","10335"
"27","Control","11145"
"27","Control","11545"
"27","Control","12307"
"27","Control","12988"
"27","Control","13010"
"27","Control","13296"
"27","Has","0"
"27","Has","12"
"27","Has","66"
"27","Has","67"
"27","Has","115"
"27","Has","120"
"27","Has","232"
"27","Has","285"
"27","Has","352"
"27","Has","420"
"27","Has","444"
"27","Has","558"
"27","Has","565"
"27","Has","1008"
"27","Has","1293"
"27","Has","1322"
"27","Has","1493"
"27","Has","1674"
"27","Has","1872"
"27","Has","2266"
"27","Has","3369"
"27","Has","3544"
"27","Has","3721"
"27","Has","3814"
"27","Has","3853"
"27","Has","5763"
"27","Has","6515"
"27","Has","7044"
"27","Has","7082"
"27","Has","9803"
"27","Has","9873"
"27","Has","10696"
"27","Has","11467"
"27","Has","12208"
"27","Has","12988"
"27","Has","13010"
"27","Impact","0"
"27","Impact","11"
"27","Impact","19"
"27","Impact","414"
"27","Impact","428"
"27","Impact","2621"
"27","Impact","3505"
"27","Impact","4405"
"27","Impact","5711"
"27","Impact","7625"
"27","Impact","8193"
"27","Impact","9884"
"27","Introduce","779"
"27","Introduce","1674"
"27","Introduce","2955"
"27","Introduce","5301"
"27","Invests_In","146"
"27","Invests_In","444"
"27","Invests_In","2267"
"27","Invests_In","2605"
"27","Invests_In","9395"
"27","Invests_In","10178"
"27","Is_Member_Of","27"
"27","Is_Member_Of","65"
"27","Is_Member_Of","175"
"27","Negative_Impact_On","2583"
"27","Negative_Impact_On","8698"
"27","Operate_In","1"
"27","Operate_In","7"
"27","Operate_In","54"
"27","Operate_In","65"
"27","Operate_In","77"
"27","Operate_In","175"
"27","Operate_In","290"
"27","Operate_In","1048"
"27","Operate_In","1234"
"27","Operate_In","1898"
"27","Operate_In","4365"
"27","Operate_In","4561"
"27","Operate_In","5152"
"27","Operate_In","9764"
"27","Participates_In","444"
"27","Participates_In","1680"
"27","Participates_In","4855"
"27","Produce","3369"
"27","Produce","12598"
"27","Raise","4547"
"27","Raise","6052"
"27","Raise","6667"
"27","Raise","8529"
"27","Relate_To","0"
"27","Relate_To","6"
"27","Relate_To","7"
"27","Relate_To","8"
"27","Relate_To","9"
"27","Relate_To","11"
"27","Relate_To","12"
"27","Relate_To","17"
"27","Relate_To","20"
"27","Relate_To","27"
"27","Relate_To","54"
"27","Relate_To","65"
"27","Relate_To","67"
"27","Relate_To","77"
"27","Relate_To","105"
"27","Relate_To","115"
"27","Relate_To","116"
"27","Relate_To","120"
"27","Relate_To","149"
"27","Relate_To","190"
"27","Relate_To","193"
"27","Relate_To","211"
"27","Relate_To","276"
"27","Relate_To","300"
"27","Relate_To","308"
"27","Relate_To","336"
"27","Relate_To","352"
"27","Relate_To","444"
"27","Relate_To","456"
"27","Relate_To","484"
"27","Relate_To","485"
"27","Relate_To","540"
"27","Relate_To","548"
"27","Relate_To","687"
"27","Relate_To","878"
"27","Relate_To","897"
"27","Relate_To","899"
"27","Relate_To","1008"
"27","Relate_To","1153"
"27","Relate_To","1159"
"27","Relate_To","1409"
"27","Relate_To","1493"
"27","Relate_To","1674"
"27","Relate_To","1861"
"27","Relate_To","1875"
"27","Relate_To","2043"
"27","Relate_To","2089"
"27","Relate_To","2267"
"27","Relate_To","2285"
"27","Relate_To","2334"
"27","Relate_To","2430"
"27","Relate_To","2537"
"27","Relate_To","2619"
"27","Relate_To","2635"
"27","Relate_To","2644"
"27","Relate_To","2686"
"27","Relate_To","3369"
"27","Relate_To","3823"
"27","Relate_To","3929"
"27","Relate_To","4102"
"27","Relate_To","4180"
"27","Relate_To","4202"
"27","Relate_To","4334"
"27","Relate_To","4405"
"27","Relate_To","4538"
"27","Relate_To","4561"
"27","Relate_To","4619"
"27","Relate_To","4855"
"27","Relate_To","5358"
"27","Relate_To","6104"
"27","Relate_To","6139"
"27","Relate_To","6376"
"27","Relate_To","6757"
"27","Relate_To","7136"
"27","Relate_To","7465"
"27","Relate_To","7910"
"27","Relate_To","7983"
"27","Relate_To","8193"
"27","Relate_To","8529"
"27","Relate_To","8763"
"27","Relate_To","9705"
"27","Relate_To","9873"
"27","Relate_To","10005"
"27","Relate_To","10489"
"27","Relate_To","11142"
"27","Relate_To","11145"
"27","Relate_To","11458"
"27","Relate_To","11697"
"27","Relate_To","12208"
"28","Control","1"
"28","Control","29"
"28","Control","31"
"28","Control","37"
"28","Control","91"
"28","Control","93"
"28","Control","111"
"28","Control","140"
"28","Control","152"
"28","Control","157"
"28","Control","170"
"28","Control","180"
"28","Control","264"
"28","Control","272"
"28","Control","291"
"28","Control","371"
"28","Control","483"
"28","Control","510"
"28","Control","583"
"28","Control","608"
"28","Control","853"
"28","Control","971"
"28","Control","982"
"28","Control","1028"
"28","Control","1104"
"28","Control","1252"
"28","Control","1345"
"28","Control","1446"
"28","Control","1472"
"28","Control","1564"
"28","Control","1607"
"28","Control","1700"
"28","Control","1763"
"28","Control","2001"
"28","Control","2110"
"28","Control","2326"
"28","Control","2365"
"28","Control","2778"
"28","Control","3065"
"28","Control","3130"
"28","Control","3264"
"28","Control","3473"
"28","Control","3707"
"28","Control","4118"
"28","Control","4526"
"28","Control","4729"
"28","Control","4915"
"28","Control","4947"
"28","Control","6499"
"28","Control","6609"
"28","Control","6667"
"28","Control","7455"
"28","Control","8757"
"28","Control","9787"
"28","Control","10116"
"28","Control","10302"
"28","Control","10621"
"28","Control","11145"
"28","Control","11171"
"28","Control","13087"
"28","Control","13257"
"28","Decrease","25"
"28","Decrease","483"
"28","Decrease","7717"
"28","Decrease","11335"
"28","Has","25"
"28","Has","53"
"28","Has","93"
"28","Has","146"
"28","Has","152"
"28","Has","157"
"28","Has","170"
"28","Has","264"
"28","Has","333"
"28","Has","457"
"28","Has","483"
"28","Has","567"
"28","Has","971"
"28","Has","1021"
"28","Has","1104"
"28","Has","1414"
"28","Has","1845"
"28","Has","2163"
"28","Has","2852"
"28","Has","4307"
"28","Has","4947"
"28","Has","5737"
"28","Has","5889"
"28","Has","5891"
"28","Has","6345"
"28","Has","7473"
"28","Has","9549"
"28","Has","9926"
"28","Has","10116"
"28","Has","10250"
"28","Has","10582"
"28","Has","10841"
"28","Has","11359"
"28","Has","11484"
"28","Has","12379"
"28","Impact","6"
"28","Impact","13"
"28","Impact","25"
"28","Impact","29"
"28","Impact","53"
"28","Impact","91"
"28","Impact","246"
"28","Impact","291"
"28","Impact","333"
"28","Impact","472"
"28","Impact","483"
"28","Impact","697"
"28","Impact","743"
"28","Impact","847"
"28","Impact","905"
"28","Impact","1039"
"28","Impact","1094"
"28","Impact","1351"
"28","Impact","1361"
"28","Impact","2110"
"28","Impact","2852"
"28","Impact","3065"
"28","Impact","3430"
"28","Impact","4947"
"28","Impact","10235"
"28","Introduce","1027"
"28","Introduce","11352"
"28","Introduce","13474"
"28","Invests_In","157"
"28","Invests_In","392"
"28","Invests_In","474"
"28","Invests_In","483"
"28","Invests_In","1252"
"28","Invests_In","12281"
"28","Invests_In","12974"
"28","Is_Member_Of","29"
"28","Is_Member_Of","37"
"28","Is_Member_Of","73"
"28","Is_Member_Of","152"
"28","Is_Member_Of","1105"
"28","Is_Member_Of","3309"
"28","Is_Member_Of","12021"
"28","Negative_Impact_On","7"
"28","Negative_Impact_On","12"
"28","Negative_Impact_On","25"
"28","Negative_Impact_On","73"
"28","Negative_Impact_On","111"
"28","Negative_Impact_On","170"
"28","Negative_Impact_On","264"
"28","Negative_Impact_On","483"
"28","Negative_Impact_On","539"
"28","Negative_Impact_On","544"
"28","Negative_Impact_On","975"
"28","Negative_Impact_On","1128"
"28","Negative_Impact_On","2275"
"28","Negative_Impact_On","2326"
"28","Negative_Impact_On","3065"
"28","Negative_Impact_On","3322"
"28","Negative_Impact_On","3542"
"28","Negative_Impact_On","4011"
"28","Negative_Impact_On","12318"
"28","Operate_In","25"
"28","Operate_In","29"
"28","Operate_In","111"
"28","Operate_In","152"
"28","Operate_In","472"
"28","Operate_In","474"
"28","Operate_In","583"
"28","Operate_In","649"
"28","Operate_In","1354"
"28","Operate_In","1559"
"28","Operate_In","1673"
"28","Operate_In","1796"
"28","Operate_In","3024"
"28","Operate_In","3065"
"28","Operate_In","4118"
"28","Operate_In","4365"
"28","Operate_In","5224"
"28","Operate_In","8271"
"28","Operate_In","12063"
"28","Participates_In","483"
"28","Participates_In","520"
"28","Participates_In","766"
"28","Participates_In","1160"
"28","Participates_In","4515"
"28","Participates_In","5759"
"28","Participates_In","10416"
"28","Participates_In","11171"
"28","Participates_In","12318"
"28","Positive_Impact_On","152"
"28","Positive_Impact_On","612"
"28","Positive_Impact_On","2719"
"28","Produce","234"
"28","Produce","2365"
"28","Produce","11098"
"28","Raise","608"
"28","Raise","621"
"28","Raise","659"
"28","Raise","998"
"28","Raise","1023"
"28","Raise","2446"
"28","Raise","2577"
"28","Raise","11394"
"28","Relate_To","1"
"28","Relate_To","2"
"28","Relate_To","6"
"28","Relate_To","7"
"28","Relate_To","12"
"28","Relate_To","13"
"28","Relate_To","18"
"28","Relate_To","29"
"28","Relate_To","33"
"28","Relate_To","37"
"28","Relate_To","73"
"28","Relate_To","111"
"28","Relate_To","146"
"28","Relate_To","152"
"28","Relate_To","153"
"28","Relate_To","155"
"28","Relate_To","170"
"28","Relate_To","180"
"28","Relate_To","246"
"28","Relate_To","279"
"28","Relate_To","291"
"28","Relate_To","483"
"28","Relate_To","576"
"28","Relate_To","690"
"28","Relate_To","847"
"28","Relate_To","906"
"28","Relate_To","971"
"28","Relate_To","975"
"28","Relate_To","1354"
"28","Relate_To","1413"
"28","Relate_To","1417"
"28","Relate_To","1538"
"28","Relate_To","1736"
"28","Relate_To","1959"
"28","Relate_To","2478"
"28","Relate_To","2596"
"28","Relate_To","2619"
"28","Relate_To","2666"
"28","Relate_To","2918"
"28","Relate_To","3034"
"28","Relate_To","3601"
"28","Relate_To","4204"
"28","Relate_To","4420"
"28","Relate_To","5022"
"28","Relate_To","5076"
"28","Relate_To","5240"
"28","Relate_To","5703"
"28","Relate_To","5889"
"28","Relate_To","6683"
"28","Relate_To","7132"
"28","Relate_To","7216"
"28","Relate_To","8412"
"28","Relate_To","8657"
"28","Relate_To","10202"
"28","Relate_To","10428"
"28","Relate_To","10670"
"28","Relate_To","11007"
"28","Relate_To","11145"
"28","Relate_To","11171"
"28","Relate_To","12318"
"28","Relate_To","12670"
"28","Relate_To","13192"
"29","Announce","1733"
"29","Announce","2347"
"29","Announce","3751"
"29","Announce","4126"
"29","Announce","4271"
"29","Announce","4569"
"29","Announce","5890"
"29","Announce","6662"
"29","Announce","7242"
"29","Announce","8810"
"29","Announce","10460"
"29","Control","8"
"29","Control","11"
"29","Control","14"
"29","Control","20"
"29","Control","28"
"29","Control","29"
"29","Control","37"
"29","Control","39"
"29","Control","66"
"29","Control","73"
"29","Control","111"
"29","Control","132"
"29","Control","140"
"29","Control","152"
"29","Control","157"
"29","Control","180"
"29","Control","198"
"29","Control","201"
"29","Control","212"
"29","Control","220"
"29","Control","238"
"29","Control","246"
"29","Control","250"
"29","Control","292"
"29","Control","370"
"29","Control","371"
"29","Control","439"
"29","Control","483"
"29","Control","494"
"29","Control","510"
"29","Control","520"
"29","Control","608"
"29","Control","634"
"29","Control","651"
"29","Control","680"
"29","Control","849"
"29","Control","874"
"29","Control","878"
"29","Control","906"
"29","Control","953"
"29","Control","1160"
"29","Control","1200"
"29","Control","1314"
"29","Control","1354"
"29","Control","1370"
"29","Control","1390"
"29","Control","1420"
"29","Control","1503"
"29","Control","1504"
"29","Control","1586"
"29","Control","1604"
"29","Control","1673"
"29","Control","1684"
"29","Control","1733"
"29","Control","1763"
"29","Control","1844"
"29","Control","2010"
"29","Control","2062"
"29","Control","2282"
"29","Control","2301"
"29","Control","2355"
"29","Control","2365"
"29","Control","2367"
"29","Control","2444"
"29","Control","2484"
"29","Control","2509"
"29","Control","2748"
"29","Control","2843"
"29","Control","2930"
"29","Control","2997"
"29","Control","3024"
"29","Control","3065"
"29","Control","3130"
"29","Control","3322"
"29","Control","3414"
"29","Control","4009"
"29","Control","4126"
"29","Control","4196"
"29","Control","4255"
"29","Control","4271"
"29","Control","4569"
"29","Control","5030"
"29","Control","5546"
"29","Control","5654"
"29","Control","5667"
"29","Control","5823"
"29","Control","5845"
"29","Control","5902"
"29","Control","6208"
"29","Control","6210"
"29","Control","6345"
"29","Control","7263"
"29","Control","7375"
"29","Control","7430"
"29","Control","7473"
"29","Control","7729"
"29","Control","7790"
"29","Control","7838"
"29","Control","8166"
"29","Control","9254"
"29","Control","9351"
"29","Control","9521"
"29","Control","10413"
"29","Control","10514"
"29","Control","10621"
"29","Control","11375"
"29","Control","11558"
"29","Control","11864"
"29","Control","12003"
"29","Control","12349"
"29","Control","12351"
"29","Control","12565"
"29","Control","12658"
"29","Control","13257"
"29","Decrease","2426"
"29","Decrease","9222"
"29","Has","0"
"29","Has","5"
"29","Has","12"
"29","Has","14"
"29","Has","21"
"29","Has","25"
"29","Has","28"
"29","Has","37"
"29","Has","44"
"29","Has","73"
"29","Has","74"
"29","Has","93"
"29","Has","180"
"29","Has","201"
"29","Has","256"
"29","Has","279"
"29","Has","483"
"29","Has","494"
"29","Has","505"
"29","Has","609"
"29","Has","633"
"29","Has","784"
"29","Has","1382"
"29","Has","1503"
"29","Has","1565"
"29","Has","1630"
"29","Has","1733"
"29","Has","2301"
"29","Has","2316"
"29","Has","2612"
"29","Has","2736"
"29","Has","2997"
"29","Has","3322"
"29","Has","3915"
"29","Has","4196"
"29","Has","5039"
"29","Has","5171"
"29","Has","5614"
"29","Has","5697"
"29","Has","6291"
"29","Has","6545"
"29","Has","6683"
"29","Has","7118"
"29","Has","8410"
"29","Has","9914"
"29","Has","12072"
"29","Impact","0"
"29","Impact","6"
"29","Impact","14"
"29","Impact","29"
"29","Impact","31"
"29","Impact","73"
"29","Impact","111"
"29","Impact","152"
"29","Impact","180"
"29","Impact","228"
"29","Impact","238"
"29","Impact","273"
"29","Impact","281"
"29","Impact","322"
"29","Impact","472"
"29","Impact","646"
"29","Impact","771"
"29","Impact","906"
"29","Impact","1154"
"29","Impact","1314"
"29","Impact","1354"
"29","Impact","1457"
"29","Impact","1586"
"29","Impact","1604"
"29","Impact","1965"
"29","Impact","2377"
"29","Impact","2463"
"29","Impact","3065"
"29","Impact","3309"
"29","Impact","3312"
"29","Impact","4126"
"29","Impact","4791"
"29","Impact","5087"
"29","Impact","5701"
"29","Impact","5823"
"29","Impact","6795"
"29","Impact","7199"
"29","Impact","7541"
"29","Impact","8043"
"29","Impact","8923"
"29","Impact","9077"
"29","Impact","9487"
"29","Impact","10563"
"29","Impact","10621"
"29","Introduce","31"
"29","Introduce","1420"
"29","Introduce","1674"
"29","Introduce","1697"
"29","Introduce","3417"
"29","Introduce","4271"
"29","Introduce","7435"
"29","Invests_In","1420"
"29","Invests_In","12281"
"29","Is_Member_Of","28"
"29","Is_Member_Of","3010"
"29","Is_Member_Of","8166"
"29","Is_Member_Of","10884"
"29","Negative_Impact_On","11"
"29","Negative_Impact_On","1733"
"29","Negative_Impact_On","2083"
"29","Negative_Impact_On","3130"
"29","Operate_In","14"
"29","Operate_In","29"
"29","Operate_In","73"
"29","Operate_In","152"
"29","Operate_In","281"
"29","Operate_In","362"
"29","Operate_In","371"
"29","Operate_In","497"
"29","Operate_In","609"
"29","Operate_In","906"
"29","Operate_In","1160"
"29","Operate_In","1586"
"29","Operate_In","1844"
"29","Operate_In","2377"
"29","Operate_In","3065"
"29","Operate_In","3309"
"29","Operate_In","4118"
"29","Operate_In","4255"
"29","Operate_In","4365"
"29","Operate_In","4437"
"29","Operate_In","5224"
"29","Operate_In","5647"
"29","Operate_In","5823"
"29","Operate_In","5905"
"29","Operate_In","6240"
"29","Operate_In","6548"
"29","Operate_In","8271"
"29","Operate_In","10428"
"29","Operate_In","11564"
"29","Operate_In","12318"
"29","Participates_In","180"
"29","Participates_In","982"
"29","Participates_In","1160"
